Fitness Function,Constraint,Constraint Used,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.8185559226432686,35,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.7295211082904263,39,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.7937331887103035,50,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.915855694170505,43,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9997231276867629,28,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.5799211132791857,34,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.999898714386866,8,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9029108066677362,49,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.7295211082904263,39,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.8690710633758455,5,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9979293340210406,50,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,27,27
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.7277827599469503,25,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9543999912416701,45,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9935789732337454,39,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,15,15
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.7559730210274469,33,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9980223799115477,24,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.999898714386866,11,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,40,40
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,19,19
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,16,16
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9918091601764102,46,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.5635622316281325,39,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,37,37
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9611748470530306,48,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.5667129705070789,25,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.7600982147443586,33,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.7046382367084997,28,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9843541185414468,19,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.6560278863226275,9,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,3,3
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,42,42
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,12,12
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,49,49
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,15,15
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,31,31
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,43,43
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,36,36
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,22,22
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,32,32
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,49,49
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,26,26
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,46,46
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9938196171309704,50,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9938196171309704,48,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,41,41
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,30,30
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.7569148249214285,46,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,20,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,34,34
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,16,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,26,26
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,44,44
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,22,22
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,31,50
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,14,14
Schaffer,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,24,24
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,23,23
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,16,16
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,11,11
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9992952506441721,36,50
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,24,24
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,30,30
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9992952506441721,15,50
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,44,44
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,39,39
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9992952506441721,7,50
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,24,24
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,13,13
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,20,20
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,27,27
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,10,10
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,28,28
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,39,39
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,15,15
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,34,34
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,26,26
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,27,27
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,16,16
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,25,25
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,25,25
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9992952506441721,33,50
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,39,39
Schaffer,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,36,36
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,21,21
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,28,28
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,41,50
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,31,50
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,20,20
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,45,45
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,23,23
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,44,44
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,24,24
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,30,30
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,31,50
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,39,39
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,40,40
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,28,28
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,7,7
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,32,32
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,37,37
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,36,36
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,15,15
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,11,11
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,17,17
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,18,18
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,39,39
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,20,20
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,26,26
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,47,47
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,19,19
Schaffer,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,2,2
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,36,36
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,8,8
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,33,33
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,37,37
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,21,21
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,43,43
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,27,27
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.8716300376720589,47,50
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,30,30
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,13,13
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,6,6
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,38,38
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,24,24
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9992952506441721,31,50
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,12,12
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,33,33
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,39,39
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9937533435817322,37,50
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,13,13
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,10,10
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,36,36
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,50,50
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,13,13
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,31,31
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9992952506441721,45,50
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9992952506441721,9,50
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,10,10
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,7,7
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9327810593143057,23,50
Schaffer,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,26,26
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,19,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,39,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9032847811115282,48,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,38,38
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,14,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,34,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,29,29
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,45,45
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,11,11
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,39,39
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,38,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,19,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,47,47
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9938196171309704,32,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,6,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,32,32
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,6,6
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,41,41
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9063217751455989,50,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,21,21
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,39,39
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,43,43
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,31,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.680906062282291,40,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992952506441721,19,50
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,25,25
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,48,48
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,47,47
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,25,25
Schaffer,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9937533435817322,47,50
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,32,32
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9956188029120138,50,50
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.999985882286505,50,50
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9994729386961821,41,50
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,10,10
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,29,29
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,9,9
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,27,27
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,39,39
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,24,24
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9999811763820066,39,50
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9998870582920392,43,50
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,10,10
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,7,7
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,18,18
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,9,9
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,40,40
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,12,12
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.999985882286505,44,50
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,10,10
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9970635155930146,38,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978494016442432,47,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,32,32
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.994804681433795,49,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9977411658407805,46,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9972470458684511,49,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,47,47
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,25,25
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,41,41
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9965693956206852,50,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,20,20
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9963105708732748,48,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9962023350698123,47,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,22,22
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9965693956206852,50,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,44,44
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,34,34
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9970635155930146,47,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,33,33
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,47,47
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,32,32
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,50,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,26,26
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,24,24
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,49,49
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,15,15
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,20,20
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9962305704968024,45,50
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,44,44
Booth,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9978776370712333,32,32
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,35,35
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,45,45
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9976846949868001,50,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,17,17
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,18,18
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,34,34
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,30,30
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9970070447390342,50,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,20,20
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,38,38
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,47,47
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,32,32
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,39,39
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,23,23
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,44,44
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.996804690845604,46,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9977364599362821,50,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,47,47
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.997157633682982,43,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,24,24
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,27,27
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978494016442432,24,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978494016442432,39,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,43,43
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9977364599362821,13,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9971341041604903,50,50
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,11,11
Booth,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9978776370712333,13,13
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9967246904691318,41,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9994729386961821,45,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9990541131958269,18,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9894258325921534,18,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9999105878145311,48,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,6,6
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,9,9
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9998117638200652,36,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9984046983750512,49,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9932799683763219,43,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9999435291460196,47,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9996611748761172,13,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9993223497522343,36,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9989129360608756,43,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,40,40
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9957788036649585,40,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9934352632247682,7,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9998164697245635,36,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,31,31
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9993223497522343,50,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9990399954823317,34,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,7,7
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,14,14
