Fitness Function,Constraint,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,12,12
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,16,16
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,49,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9938196171309704,18,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,10,10
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,20,20
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,17,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,6,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.7355670476245003,9,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,31,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,12,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,19,19
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,24,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,10,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,19,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,17,17
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,15,15
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,16,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,17,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,11,11
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,16,16
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,13,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,14,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,17,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,10,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.8732565827981628,19,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,7,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,23,23
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,16,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.8723690199716857,5,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9938196171309704,11,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,20,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,16,16
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,23,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,32,32
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,21,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,9,9
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,28,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.7061802316292852,31,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,24,24
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,19,19
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9619170347814971,20,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,12,12
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,10,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,12,12
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,24,24
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,13,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,20,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,25,25
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,16,16
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.6128421101342801,12,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,21,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9998447051515537,19,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9999576468595148,30,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9999105878145311,29,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9762681236146994,50,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9998447051515537,22,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9999105878145311,26,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9998164697245635,25,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9999811763820066,33,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9886164170184332,31,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.979256372971167,48,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,23,23
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9998870582920392,24,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9784987223469289,35,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9577033303686135,27,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,20,20
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9996282335446285,28,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.999759998870583,22,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9999105878145311,24,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9988282297799049,28,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9996611748761172,29,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9982635212401001,29,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9999811763820066,39,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9935199695057388,34,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9801222593988679,49,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.999985882286505,23,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9989647010103578,40,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9999576468595148,34,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9914023124814705,8,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,22,22
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,25,25
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,17,17
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,21,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,19,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9976517536553114,25,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,15,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9967246904691318,18,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,15,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,6,6
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,18,18
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.997157633682982,19,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9976517536553114,25,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9974446938573829,27,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,30,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,15,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,13,13
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9977364599362821,16,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,18,18
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,21,21
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,17,17
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,15,15
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,22,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9973599875764123,26,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,20,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978494016442432,23,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,14,14
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.997157633682982,24,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9978776370712333,17,17
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9963858653452488,18,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,18,18
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,21,21
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,23,23
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,18,18
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9977364599362821,18,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,18,18
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9977364599362821,19,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9973599875764123,23,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978494016442432,28,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9977364599362821,23,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,14,14
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,28,28
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,38,38
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9973599875764123,26,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9976517536553114,24,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,19,19
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,22,22
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,8,8
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978494016442432,21,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,17,17
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,23,23
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,24,24
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,22,22
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,20,20
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,16,16
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,20,20
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,24,24
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,10,10
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9978494016442432,10,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9288043708440982,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,8,8
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9999105878145311,24,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,17,17
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,20,20
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9990399954823317,22,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9953646840691015,14,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9998870582920392,16,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9898211285700169,14,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.999985882286505,20,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.997157633682982,19,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9977411658407805,22,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9998870582920392,19,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.999985882286505,21,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9996564689716189,37,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9964564539127244,20,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9831010969463386,13,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9999576468595148,20,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9992094080442733,19,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9974588115708781,5,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9969458679805553,17,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.999985882286505,17,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9995482331681563,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9970493978795194,12,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,18,18
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9911481936385583,16,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9980094023971879,18,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.999985882286505,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9998870582920392,12,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,16,16
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9807575565061484,21,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9999811763820066,41,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9978776370712333,33,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,6,6
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,19,19
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,20,20
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9995058800276708,20,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,20,20
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9999811763820066,28,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,19,19
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,30,30
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,21,21
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,19,19
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,2,2
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9833928630252378,43,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,10,10
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9830022729518728,48,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9993929383197098,28,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,24,24
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,19,19
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,21,21
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9998447051515537,30,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9999811763820066,28,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,14,14
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,9,9
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,16,16
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,0.5822612056342736,13,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,14,14
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,23,23
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,15,15
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,14,14
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,0.5822612056342736,11,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,7,7
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,7,7
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,11,11
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,0.9980223799115477,27,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,0.999898714386866,16,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,0.5822612056342736,8,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,9,9
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,8,8
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,0.9997231276867629,13,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,0.835699465064047,8,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,17,17
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,19,19
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,9,9
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,0.9532032197570897,15,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,4,4
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,0.9910916426020593,18,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,0.9947823599028274,16,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,16,16
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,0.9711171132434093,8,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,0.999898714386866,13,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,18,18
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,9,9
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,14,14
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,13,13
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,10,1.0,14,14
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,0.999898714386866,15,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,13,13
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,0.999898714386866,12,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,16,16
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,15,15
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,16,16
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,13,13
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,23,23
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,18,18
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,14,14
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,16,16
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,10,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,10,0.999898714386866,10,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,10,1.0,8,8
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,10,0.5599820014933051,12,50
